114,1,14,1059,1059,Pa?ales y Pa?aleras
114,1,14,1060,1060,Ropa para Bebes
114,1,14,1061,1061,Seguridad para Bebes
114,1,14,1062,1062,Sillas de Comer
114,1,14,1063,1063,Sillitas para Autos
114,1,14,1064,1064,Triciclos
114,1,14,1065,1065,Otros
114,1,15,15,15,Ropa - Accesorios
114,1,16,16,16,Salud y Belleza
114,1,18,18,18,Video juegos
114,1,19,19,19,Otras ventas
114,48,48,48,48,Viajes - Turismo
114,48,49,49,49,Promociones
114,48,50,50,50,Destinos
114,48,51,51,51,Salida Grupal
114,48,84,84,84,Alojamiento temporario
114,48,52,52,52,Gu?a de Turismo
114,48,88,88,88,Hoteles y caba?as
114,30,30,30,30,Bienes Ra?ces
114,30,31,31,31,Lotes - Terrenos
114,30,32,32,32,Oficinas - Locales
114,30,33,33,33,Bodegas ? Parkings
114,30,34,34,34,Departamento - Casas en venta
114,30,35,35,35,Renta temporaria
114,36,36,36,36,Empleo
114,36,38,38,38,Im?gen - Sonido
114,36,39,39,39,Inform?tica - Multimedia
114,36,40,40,40,Ingenieria
114,36,41,41,41,Hosteler?a - Turismo
114,36,42,42,42,Educaci?n - Formaci?n
114,36,43,43,43,Direcci?n de Empresas
114,36,44,44,44,Contabilidad - Finanzas
114,36,45,45,45,Construcci?n - Mantenimiento
114,36,46,46,46,Arte - Dise?o
114,36,80,80,80,Medicina
114,36,86,86,86,Administrativo Secretariado
114,36,47,47,47,Otros
114,53,53,53,53,Clases - Talleres
114,53,54,54,54,Idiomas
114,53,55,55,55,M?sica - Teatro
114,53,56,56,56,Inform?tica - Multimedia
114,53,57,57,57,Talleres Literarios
114,53,58,58,58,Otras Clases
114,64,64,64,64,Veh?culos
114,64,65,65,65,Automoviles
114,64,66,66,66,Buses
114,64,67,67,67,Camiones
114,64,68,68,68,Camionetas
114,64,69,69,69,Motos
114,64,70,70,70,Embarcaciones
114,64,71,71,71,Aviones - Avionetas
114,64,85,85,85,Accesorios autos
114,64,72,72,72,Otros
114,20,20,20,20,Servicios
114,20,21,21,21,Internet / Multimedia
114,20,23,23,23,Inform?tica
114,20,25,25,25,Eventos
114,20,26,26,26,Reparaci?n
114,20,27,27,27,Salud y Belleza
114,20,28,28,28,Traductor
114,20,29,29,29,Otros Servicios
3,1,1,1,1,Compra - Venta
3,1,3,3,3,CD - DVD
3,1,3,1066,1066,Estuches - Porta CDs DVDs
3,1,3,1067,1067,CDs V?rgenes
3,1,3,1068,1068,DVDs V?rgenes
3,1,3,1069,1069,Mini DVDs
3,1,3,1070,1070,Otros
3,1,4,4,4,Celulares - Tel?fonos
3,1,4,1088,1088,Accesorios para Celulares
3,1,4,1089,1089,Celulares
3,1,4,1090,1090,Centrales Telef?nicas
3,1,4,1091,1091,Faxes
3,1,4,1092,1092,Repuestos de Celulares
3,1,4,1093,1093,Tel?fonos Fijos
3,1,4,1094,1094,Otros Celulares y Tel?fonos
3,1,5,5,5,Colecciones - Antig?edades
3,1,5,1071,1071,Audio Antiguo
3,1,5,1072,1072,C?maras Fotogr?ficas Antiguas
3,1,5,1073,1073,Carteles Antiguos
3,1,5,1074,1074,Cristaler?a Antigua
3,1,5,1075,1075,Decoraci?n Antigua
3,1,5,1076,1076,Electrodom?sticos Antiguos
3,1,5,1077,1077,Herramientas Antiguas
3,1,5,1078,1078,Iluminaci?n Antigua
3,1,5,1079,1079,Indumentaria Antigua
3,1,5,1080,1080,Instrumentos Musicales Antiguos
3,1,5,1081,1081,Joyas y Relojes Antiguos
3,1,5,1082,1082,Juguetes Antiguos
3,1,5,1083,1083,Libros Antiguos
3,1,5,1084,1084,Muebles Antiguos
3,1,5,1085,1085,Tel?fonos Antiguos
3,1,5,1086,1086,Vajilla Antigua
3,1,5,1087,1087,Otras Antig?edades
3,1,6,6,6,Computadoras - Electr?nica
3,1,7,7,7,Deportes
3,1,8,8,8,Fotograf?a - Sonido
3,1,9,9,9,Hogar - Muebles
3,1,10,10,10,Instrumentos Musicales
3,1,11,11,11,Joyas - Relojes
3,1,12,12,12,Juguetes - Juegos
3,1,13,13,13,Libros - Revistas
3,1,14,14,14,Ni?os - Beb?s
3,1,14,1050,1050,Alimentaci?n para Bebes
3,1,14,1051,1051,Andadores
3,1,14,1052,1052,Caminadores
3,1,14,1053,1053,Autitos
3,1,14,1054,1054,Art?culos de Bebes para Ba?o
3,1,14,1055,1055,Cochecitos para Bebes
3,1,14,1056,1056,Corralitos para Bebes
3,1,14,1057,1057,Cuarto de Bebe
3,1,14,1058,1058,Juguetes para Bebes
3,1,14,1059,1059,Pa?ales y Pa?aleras
3,1,14,1060,1060,Ropa para Bebes
3,1,14,1061,1061,Seguridad para Bebes
3,1,14,1062,1062,Sillas de Comer
3,1,14,1063,1063,Sillitas para Autos
3,1,14,1064,1064,Triciclos
3,1,14,1065,1065,Otros
3,1,15,15,15,Ropa - Accesorios
3,1,16,16,16,Salud y Belleza
3,1,18,18,18,Video juegos
3,1,19,19,19,Otras ventas
3,64,64,64,64,Veh?culos
3,64,65,65,65,Automoviles
3,64,66,66,66,Buses
3,64,67,67,67,Camiones
3,64,68,68,68,Camionetas
3,64,69,69,69,Motos
3,64,70,70,70,Embarcaciones
3,64,71,71,71,Aviones - Avionetas
3,64,85,85,85,Accesorios autos
3,64,72,72,72,Otros
3,30,30,30,30,Bienes Ra?ces
3,30,31,31,31,Lotes - Terrenos
3,30,32,32,32,Oficinas - Locales
3,30,33,33,33,Bodegas ? Parkings
3,30,34,34,34,Departamento - Casas en venta
3,30,35,35,35,Renta temporaria
3,20,20,20,20,Servicios
3,20,21,21,21,Internet / Multimedia
